   0.17614870063E+01  0.10169949973E+01
   0.17711655064E+01  0.10225828819E+01
   0.17808440064E+01  0.10281707665E+01
   0.17905225064E+01  0.10337586511E+01
   0.18002010065E+01  0.10393465357E+01
   0.18137993642E+01  0.10471975512E+01
   0.18193872488E+01  0.10375190512E+01
   0.18249751334E+01  0.10278405511E+01
   0.18305630180E+01  0.10181620511E+01
   0.18361509026E+01  0.10084835511E+01
   0.18417387872E+01  0.99880505102E+00
   0.18473266718E+01  0.98912655099E+00
   0.18529145564E+01  0.97944805095E+00
   0.18585024410E+01  0.96976955092E+00
   0.18640903256E+01  0.96009105088E+00
   0.18696782102E+01  0.95041255085E+00
   0.18752660948E+01  0.94073405081E+00
   0.18808539794E+01  0.93105555078E+00
   0.18864418640E+01  0.92137705074E+00
   0.18920297486E+01  0.91169855071E+00
   0.18976176332E+01  0.90202005067E+00
   0.19032055178E+01  0.89234155064E+00
   0.19087934024E+01  0.88266305060E+00
   0.19143812870E+01  0.87298455057E+00
   0.19199691716E+01  0.86330605054E+00
   0.19255570562E+01  0.85362755050E+00
   0.19311449408E+01  0.84394905047E+00
   0.19367328254E+01  0.83427055043E+00
   0.19423207100E+01  0.82459205040E+00
   0.19479085946E+01  0.81491355036E+00
   0.19534964792E+01  0.80523505033E+00
   0.19590843638E+01  0.79555655029E+00
   0.19646722484E+01  0.78587805026E+00
   0.19702601330E+01  0.77619955022E+00
   0.19758480176E+01  0.76652105019E+00
   0.19814359022E+01  0.75684255015E+00
   0.19870237868E+01  0.74716405012E+00
   0.19926116714E+01  0.73748555008E+00
   0.19981995560E+01  0.72780705005E+00
   0.20037874406E+01  0.71812855001E+00
   0.20093753252E+01  0.70845004998E+00
   0.20149632099E+01  0.69877154994E+00
   0.20205510945E+01  0.68909304991E+00
   0.20261389791E+01  0.67941454987E+00
   0.20317268637E+01  0.66973604984E+00
   0.20373147483E+01  0.66005754980E+00
   0.20429026329E+01  0.65037904977E+00
   0.20484905175E+01  0.64070054973E+00
   0.20540784021E+01  0.63102204970E+00
   0.20596662867E+01  0.62134354966E+00
   0.20652541713E+01  0.61166504963E+00
   0.20708420559E+01  0.60198654960E+00
   0.20764299405E+01  0.59230804956E+00
   0.20820178251E+01  0.58262954953E+00
   0.20876057097E+01  0.57295104949E+00
   0.20931935943E+01  0.56327254946E+00
   0.20987814789E+01  0.55359404942E+00
   0.21043693635E+01  0.54391554939E+00
   0.21099572481E+01  0.53423704935E+00
   0.21155451327E+01  0.52455854932E+00
   0.21211330173E+01  0.51488004928E+00
   0.21267209019E+01  0.50520154925E+00
   0.21323087865E+01  0.49552304921E+00
   0.21378966711E+01  0.48584454918E+00
   0.21434845557E+01  0.47616604914E+00
   0.21490724403E+01  0.46648754911E+00
   0.21546603249E+01  0.45680904907E+00
   0.21602482095E+01  0.44713054904E+00
   0.21658360941E+01  0.43745204900E+00
   0.21714239787E+01  0.42777354897E+00
   0.21770118633E+01  0.41809504893E+00
   0.21825997479E+01  0.40841654890E+00
   0.21881876325E+01  0.39873804886E+00
   0.21937755171E+01  0.38905954883E+00
   0.21993634017E+01  0.37938104879E+00
   0.22049512863E+01  0.36970254876E+00
   0.22105391709E+01  0.36002404872E+00
   0.22161270555E+01  0.35034554869E+00
   0.22217149401E+01  0.34066704866E+00
   0.22273028247E+01  0.33098854862E+00
   0.22328907093E+01  0.32131004859E+00
   0.22384785939E+01  0.31163154855E+00
   0.22440664785E+01  0.30195304852E+00
   0.22496543631E+01  0.29227454848E+00
   0.22552422477E+01  0.28259604845E+00
   0.22608301323E+01  0.27291754841E+00
   0.22664180169E+01  0.26323904838E+00
   0.22720059015E+01  0.25356054834E+00
   0.22775937861E+01  0.24388204831E+00
   0.22831816707E+01  0.23420354827E+00
   0.22887695553E+01  0.22452504824E+00
   0.22943574399E+01  0.21484654820E+00
   0.22999453245E+01  0.20516804817E+00
   0.23055332091E+01  0.19548954813E+00
   0.23111210937E+01  0.18581104810E+00
   0.23167089783E+01  0.17613254806E+00
   0.23222968629E+01  0.16645404803E+00
   0.23278847475E+01  0.15677554799E+00
   0.23334726321E+01  0.14709704796E+00
   0.23390605167E+01  0.13741854792E+00
   0.23446484013E+01  0.12774004789E+00
   0.23502362859E+01  0.11806154785E+00
   0.23558241705E+01  0.10838304782E+00
   0.23614120551E+01  0.98704547785E-01
   0.23669999397E+01  0.89026047750E-01
   0.23725878243E+01  0.79347547715E-01
   0.23781757089E+01  0.69669047681E-01
   0.23837635935E+01  0.59990547646E-01
   0.23893514781E+01  0.50312047611E-01
   0.23949393627E+01  0.40633547576E-01
   0.24005272473E+01  0.30955047541E-01
   0.24061151319E+01  0.21276547506E-01
   0.24117030165E+01  0.11598047472E-01
   0.24172909011E+01  0.19195474368E-02
   0.24183991523E+01  0.00000000000E+00
   0.24072233831E+01  0.00000000000E+00
   0.23960476139E+01  0.00000000000E+00
   0.23848718447E+01  0.00000000000E+00
   0.23736960755E+01  0.00000000000E+00
   0.23625203063E+01  0.00000000000E+00
   0.23513445371E+01  0.00000000000E+00
   0.23401687679E+01  0.00000000000E+00
   0.23289929987E+01  0.00000000000E+00
   0.23178172295E+01  0.00000000000E+00
   0.23066414603E+01  0.00000000000E+00
   0.22954656911E+01  0.00000000000E+00
   0.22842899219E+01  0.00000000000E+00
   0.22731141527E+01  0.00000000000E+00
   0.22619383835E+01  0.00000000000E+00
   0.22507626143E+01  0.00000000000E+00
   0.22395868451E+01  0.00000000000E+00
   0.22284110759E+01  0.00000000000E+00
   0.22172353067E+01  0.00000000000E+00
   0.22060595375E+01  0.00000000000E+00
   0.21948837683E+01  0.00000000000E+00
   0.21837079991E+01  0.00000000000E+00
   0.21725322299E+01  0.00000000000E+00
   0.21613564607E+01  0.00000000000E+00
   0.21501806915E+01  0.00000000000E+00
   0.21390049223E+01  0.00000000000E+00
   0.21278291531E+01  0.00000000000E+00
   0.21166533839E+01  0.00000000000E+00
   0.21054776147E+01  0.00000000000E+00
   0.20943018455E+01  0.00000000000E+00
   0.20831260763E+01  0.00000000000E+00
   0.20719503071E+01  0.00000000000E+00
   0.20607745379E+01  0.00000000000E+00
   0.20495987687E+01  0.00000000000E+00
   0.20384229995E+01  0.00000000000E+00
   0.20272472303E+01  0.00000000000E+00
   0.20160714611E+01  0.00000000000E+00
   0.20048956919E+01  0.00000000000E+00
   0.19937199227E+01  0.00000000000E+00
   0.19825441535E+01  0.00000000000E+00
   0.19713683843E+01  0.00000000000E+00
   0.19601926151E+01  0.00000000000E+00
   0.19490168459E+01  0.00000000000E+00
   0.19378410767E+01  0.00000000000E+00
   0.19266653075E+01  0.00000000000E+00
   0.19154895383E+01  0.00000000000E+00
   0.19043137691E+01  0.00000000000E+00
   0.18931379999E+01  0.00000000000E+00
   0.18819622307E+01  0.00000000000E+00
   0.18707864615E+01  0.00000000000E+00
   0.18596106923E+01  0.00000000000E+00
   0.18484349231E+01  0.00000000000E+00
   0.18372591539E+01  0.00000000000E+00
   0.18260833847E+01  0.00000000000E+00
   0.18149076155E+01  0.00000000000E+00
   0.18037318463E+01  0.00000000000E+00
   0.17925560771E+01  0.00000000000E+00
   0.17813803079E+01  0.00000000000E+00
   0.17702045387E+01  0.00000000000E+00
   0.17590287695E+01  0.00000000000E+00
   0.17478530003E+01  0.00000000000E+00
   0.17366772311E+01  0.00000000000E+00
   0.17255014619E+01  0.00000000000E+00
   0.17143256927E+01  0.00000000000E+00
   0.17031499235E+01  0.00000000000E+00
   0.16919741543E+01  0.00000000000E+00
   0.16807983851E+01  0.00000000000E+00
   0.16696226159E+01  0.00000000000E+00
   0.16584468467E+01  0.00000000000E+00
   0.16472710775E+01  0.00000000000E+00
   0.16360953082E+01  0.00000000000E+00
   0.16249195390E+01  0.00000000000E+00
   0.16137437698E+01  0.00000000000E+00
   0.16025680006E+01  0.00000000000E+00
   0.15913922314E+01  0.00000000000E+00
   0.15802164622E+01  0.00000000000E+00
   0.15690406930E+01  0.00000000000E+00
   0.15578649238E+01  0.00000000000E+00
   0.15466891546E+01  0.00000000000E+00
   0.15355133854E+01  0.00000000000E+00
   0.15243376162E+01  0.00000000000E+00
   0.15131618470E+01  0.00000000000E+00
   0.15019860778E+01  0.00000000000E+00
   0.14908103086E+01  0.00000000000E+00
   0.14796345394E+01  0.00000000000E+00
   0.14684587702E+01  0.00000000000E+00
   0.14572830010E+01  0.00000000000E+00
   0.14461072318E+01  0.00000000000E+00
   0.14349314626E+01  0.00000000000E+00
   0.14237556934E+01  0.00000000000E+00
   0.14125799242E+01  0.00000000000E+00
   0.14014041550E+01  0.00000000000E+00
   0.13902283858E+01  0.00000000000E+00
   0.13790526166E+01  0.00000000000E+00
   0.13678768474E+01  0.00000000000E+00
   0.13567010782E+01  0.00000000000E+00
   0.13455253090E+01  0.00000000000E+00
   0.13343495398E+01  0.00000000000E+00
   0.13231737706E+01  0.00000000000E+00
   0.13119980014E+01  0.00000000000E+00
   0.13008222322E+01  0.00000000000E+00
   0.12896464630E+01  0.00000000000E+00
   0.12784706938E+01  0.00000000000E+00
   0.12672949246E+01  0.00000000000E+00
   0.12561191554E+01  0.00000000000E+00
   0.12449433862E+01  0.00000000000E+00
   0.12337676170E+01  0.00000000000E+00
   0.12225918478E+01  0.00000000000E+00
   0.12114160786E+01  0.00000000000E+00
   0.12002403094E+01  0.00000000000E+00
   0.11890645402E+01  0.00000000000E+00
   0.11778887710E+01  0.00000000000E+00
   0.11667130018E+01  0.00000000000E+00
   0.11555372326E+01  0.00000000000E+00
   0.11443614634E+01  0.00000000000E+00
   0.11331856942E+01  0.00000000000E+00
   0.11220099250E+01  0.00000000000E+00
   0.11108341558E+01  0.00000000000E+00
   0.10996583866E+01  0.00000000000E+00
   0.10884826174E+01  0.00000000000E+00
   0.10773068482E+01  0.00000000000E+00
   0.10661310790E+01  0.00000000000E+00
   0.10549553098E+01  0.00000000000E+00
   0.10437795406E+01  0.00000000000E+00
   0.10326037714E+01  0.00000000000E+00
   0.10214280022E+01  0.00000000000E+00
   0.10102522330E+01  0.00000000000E+00
   0.99907646380E+00  0.00000000000E+00
   0.98790069460E+00  0.00000000000E+00
   0.97672492540E+00  0.00000000000E+00
   0.96554915620E+00  0.00000000000E+00
   0.95437338699E+00  0.00000000000E+00
   0.94319761779E+00  0.00000000000E+00
   0.93202184859E+00  0.00000000000E+00
   0.92084607939E+00  0.00000000000E+00
   0.90967031019E+00  0.00000000000E+00
   0.89849454099E+00  0.00000000000E+00
   0.88731877179E+00  0.00000000000E+00
   0.87614300259E+00  0.00000000000E+00
   0.86496723339E+00  0.00000000000E+00
   0.85379146419E+00  0.00000000000E+00
   0.84261569499E+00  0.00000000000E+00
   0.83143992578E+00  0.00000000000E+00
   0.82026415658E+00  0.00000000000E+00
   0.80908838738E+00  0.00000000000E+00
   0.79791261818E+00  0.00000000000E+00
   0.78673684898E+00  0.00000000000E+00
   0.77556107978E+00  0.00000000000E+00
   0.76438531058E+00  0.00000000000E+00
   0.75320954138E+00  0.00000000000E+00
   0.74203377218E+00  0.00000000000E+00
   0.73085800298E+00  0.00000000000E+00
   0.71968223378E+00  0.00000000000E+00
   0.70850646457E+00  0.00000000000E+00
   0.69733069537E+00  0.00000000000E+00
   0.68615492617E+00  0.00000000000E+00
   0.67497915697E+00  0.00000000000E+00
   0.66380338777E+00  0.00000000000E+00
   0.65262761857E+00  0.00000000000E+00
   0.64145184937E+00  0.00000000000E+00
   0.63027608017E+00  0.00000000000E+00
   0.61910031097E+00  0.00000000000E+00
   0.60792454177E+00  0.00000000000E+00
   0.59674877257E+00  0.00000000000E+00
   0.58557300336E+00  0.00000000000E+00
   0.57439723416E+00  0.00000000000E+00
   0.56322146496E+00  0.00000000000E+00
   0.55204569576E+00  0.00000000000E+00
   0.54086992656E+00  0.00000000000E+00
   0.52969415736E+00  0.00000000000E+00
   0.51851838816E+00  0.00000000000E+00
   0.50734261896E+00  0.00000000000E+00
   0.49616684976E+00  0.00000000000E+00
   0.48499108056E+00  0.00000000000E+00
   0.47381531136E+00  0.00000000000E+00
   0.46263954215E+00  0.00000000000E+00
   0.45146377295E+00  0.00000000000E+00
   0.44028800375E+00  0.00000000000E+00
   0.42911223455E+00  0.00000000000E+00
   0.41793646535E+00  0.00000000000E+00
   0.40676069615E+00  0.00000000000E+00
   0.39558492695E+00  0.00000000000E+00
   0.38440915775E+00  0.00000000000E+00
   0.37323338855E+00  0.00000000000E+00
   0.36205761935E+00  0.00000000000E+00
   0.35088185015E+00  0.00000000000E+00
   0.33970608094E+00  0.00000000000E+00
   0.32853031174E+00  0.00000000000E+00
   0.31735454254E+00  0.00000000000E+00
   0.30617877334E+00  0.00000000000E+00
   0.29500300414E+00  0.00000000000E+00
   0.28382723494E+00  0.00000000000E+00
   0.27265146574E+00  0.00000000000E+00
   0.26147569654E+00  0.00000000000E+00
   0.25029992734E+00  0.00000000000E+00
   0.23912415814E+00  0.00000000000E+00
   0.22794838894E+00  0.00000000000E+00
   0.21677261973E+00  0.00000000000E+00
   0.20559685053E+00  0.00000000000E+00
   0.19442108133E+00  0.00000000000E+00
   0.18324531213E+00  0.00000000000E+00
   0.17206954293E+00  0.00000000000E+00
   0.16089377373E+00  0.00000000000E+00
   0.14971800453E+00  0.00000000000E+00
   0.13854223533E+00  0.00000000000E+00
   0.12736646613E+00  0.00000000000E+00
   0.11619069693E+00  0.00000000000E+00
   0.10501492773E+00  0.00000000000E+00
   0.93839158525E-01  0.00000000000E+00
   0.82663389324E-01  0.00000000000E+00
   0.71487620123E-01  0.00000000000E+00
   0.60311850922E-01  0.00000000000E+00
   0.49136081721E-01  0.00000000000E+00
   0.37960312520E-01  0.00000000000E+00
   0.26784543319E-01  0.00000000000E+00
   0.15608774118E-01  0.00000000000E+00
   0.44330049175E-02  0.00000000000E+00
   0.00000000000E+00  0.00000000000E+00
   0.55878846005E-02  0.96785000348E-02
   0.11175769201E-01  0.19357000070E-01
   0.16763653801E-01  0.29035500104E-01
   0.22351538402E-01  0.38714000139E-01
   0.27939423002E-01  0.48392500174E-01
   0.33527307603E-01  0.58071000209E-01
   0.39115192203E-01  0.67749500244E-01
   0.44703076804E-01  0.77428000279E-01
   0.50290961404E-01  0.87106500313E-01
   0.55878846005E-01  0.96785000348E-01
   0.61466730605E-01  0.10646350038E+00
   0.67054615205E-01  0.11614200042E+00
   0.72642499806E-01  0.12582050045E+00
   0.78230384406E-01  0.13549900049E+00
   0.83818269007E-01  0.14517750052E+00
   0.89406153607E-01  0.15485600056E+00
   0.94994038208E-01  0.16453450059E+00
   0.10058192281E+00  0.17421300063E+00
   0.10616980741E+00  0.18389150066E+00
   0.11175769201E+00  0.19357000070E+00
   0.11734557661E+00  0.20324850073E+00
   0.12293346121E+00  0.21292700077E+00
   0.12852134581E+00  0.22260550080E+00
   0.13410923041E+00  0.23228400084E+00
   0.13969711501E+00  0.24196250087E+00
   0.14528499961E+00  0.25164100091E+00
   0.15087288421E+00  0.26131950094E+00
   0.15646076881E+00  0.27099800097E+00
   0.16204865341E+00  0.28067650101E+00
   0.16763653801E+00  0.29035500104E+00
   0.17322442261E+00  0.30003350108E+00
   0.17881230721E+00  0.30971200111E+00
   0.18440019181E+00  0.31939050115E+00
   0.18998807642E+00  0.32906900118E+00
   0.19557596102E+00  0.33874750122E+00
   0.20116384562E+00  0.34842600125E+00
   0.20675173022E+00  0.35810450129E+00
   0.21233961482E+00  0.36778300132E+00
   0.21792749942E+00  0.37746150136E+00
   0.22351538402E+00  0.38714000139E+00
   0.22910326862E+00  0.39681850143E+00
   0.23469115322E+00  0.40649700146E+00
   0.24027903782E+00  0.41617550150E+00
   0.24586692242E+00  0.42585400153E+00
   0.25145480702E+00  0.43553250157E+00
   0.25704269162E+00  0.44521100160E+00
   0.26263057622E+00  0.45488950164E+00
   0.26821846082E+00  0.46456800167E+00
   0.27380634542E+00  0.47424650171E+00
   0.27939423002E+00  0.48392500174E+00
   0.28498211462E+00  0.49360350178E+00
   0.29056999922E+00  0.50328200181E+00
   0.29615788382E+00  0.51296050185E+00
   0.30174576842E+00  0.52263900188E+00
   0.30733365302E+00  0.53231750191E+00
   0.31292153763E+00  0.54199600195E+00
   0.31850942223E+00  0.55167450198E+00
   0.32409730683E+00  0.56135300202E+00
   0.32968519143E+00  0.57103150205E+00
   0.33527307603E+00  0.58071000209E+00
   0.34086096063E+00  0.59038850212E+00
   0.34644884523E+00  0.60006700216E+00
   0.35203672983E+00  0.60974550219E+00
   0.35762461443E+00  0.61942400223E+00
   0.36321249903E+00  0.62910250226E+00
   0.36880038363E+00  0.63878100230E+00
   0.37438826823E+00  0.64845950233E+00
   0.37997615283E+00  0.65813800237E+00
   0.38556403743E+00  0.66781650240E+00
   0.39115192203E+00  0.67749500244E+00
   0.39673980663E+00  0.68717350247E+00
   0.40232769123E+00  0.69685200251E+00
   0.40791557583E+00  0.70653050254E+00
   0.41350346043E+00  0.71620900258E+00
   0.41909134503E+00  0.72588750261E+00
   0.42467922963E+00  0.73556600265E+00
   0.43026711423E+00  0.74524450268E+00
   0.43585499884E+00  0.75492300272E+00
   0.44144288344E+00  0.76460150275E+00
   0.44703076804E+00  0.77428000279E+00
   0.45261865264E+00  0.78395850282E+00
   0.45820653724E+00  0.79363700285E+00
   0.46379442184E+00  0.80331550289E+00
   0.46938230644E+00  0.81299400292E+00
   0.47497019104E+00  0.82267250296E+00
   0.48055807564E+00  0.83235100299E+00
   0.48614596024E+00  0.84202950303E+00
   0.49173384484E+00  0.85170800306E+00
   0.49732172944E+00  0.86138650310E+00
   0.50290961404E+00  0.87106500313E+00
   0.50849749864E+00  0.88074350317E+00
   0.51408538324E+00  0.89042200320E+00
   0.51967326784E+00  0.90010050324E+00
   0.52526115244E+00  0.90977900327E+00
   0.53084903704E+00  0.91945750331E+00
   0.53643692164E+00  0.92913600334E+00
   0.54202480624E+00  0.93881450338E+00
   0.54761269084E+00  0.94849300341E+00
   0.55320057544E+00  0.95817150345E+00
   0.55878846005E+00  0.96785000348E+00
   0.56437634465E+00  0.97752850352E+00
   0.56996422925E+00  0.98720700355E+00
   0.57555211385E+00  0.99688550359E+00
   0.58113999845E+00  0.10065640036E+01
   0.58672788305E+00  0.10162425037E+01
   0.59231576765E+00  0.10259210037E+01
   0.59790365225E+00  0.10355995037E+01
   0.60349153685E+00  0.10452780038E+01
   0.60907942145E+00  0.10549565038E+01
   0.61466730605E+00  0.10646350038E+01
   0.62025519065E+00  0.10743135039E+01
   0.62584307525E+00  0.10839920039E+01
   0.63143095985E+00  0.10936705039E+01
   0.63701884445E+00  0.11033490040E+01
   0.64260672905E+00  0.11130275040E+01
   0.64819461365E+00  0.11227060040E+01
   0.65378249825E+00  0.11323845041E+01
   0.65937038285E+00  0.11420630041E+01
   0.66495826745E+00  0.11517415041E+01
   0.67054615205E+00  0.11614200042E+01
   0.67613403665E+00  0.11710985042E+01
   0.68172192125E+00  0.11807770042E+01
   0.68730980586E+00  0.11904555043E+01
   0.69289769046E+00  0.12001340043E+01
   0.69848557506E+00  0.12098125044E+01
   0.70407345966E+00  0.12194910044E+01
   0.70966134426E+00  0.12291695044E+01
   0.71524922886E+00  0.12388480045E+01
   0.72083711346E+00  0.12485265045E+01
   0.72642499806E+00  0.12582050045E+01
   0.73201288266E+00  0.12678835046E+01
   0.73760076726E+00  0.12775620046E+01
   0.74318865186E+00  0.12872405046E+01
   0.74877653646E+00  0.12969190047E+01
   0.75436442106E+00  0.13065975047E+01
   0.75995230566E+00  0.13162760047E+01
   0.76554019026E+00  0.13259545048E+01
   0.77112807486E+00  0.13356330048E+01
   0.77671595946E+00  0.13453115048E+01
   0.78230384406E+00  0.13549900049E+01
   0.78789172866E+00  0.13646685049E+01
   0.79347961326E+00  0.13743470049E+01
   0.79906749786E+00  0.13840255050E+01
   0.80465538246E+00  0.13937040050E+01
   0.81024326707E+00  0.14033825050E+01
   0.81583115167E+00  0.14130610051E+01
   0.82141903627E+00  0.14227395051E+01
   0.82700692087E+00  0.14324180052E+01
   0.83259480547E+00  0.14420965052E+01
   0.83818269007E+00  0.14517750052E+01
   0.84377057467E+00  0.14614535053E+01
   0.84935845927E+00  0.14711320053E+01
